web_scraper_order,web_scraper_start_url,autres_animaux,nom,prix,adresse,image
"1771238038-103","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-toulouse-5520138"
"1771238038-104","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-toulouse-1428089"
"1771238038-105","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739"
"1771238038-106","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-1311792"
"1771238038-107","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-2281845"
"1771238038-108","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-5499869"
"1771238038-109","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/poussins-doies-3569402"
"1771238038-110","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-de-toulouse-3496368"
"1771238038-111","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-guineen-3316816"
"1771238038-112","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oie-gardien-3316810"
"1771238038-113","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172011"
"1771238038-114","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oies-1322739","Oies toulouse","Prix sur demande","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oies-3172006"
"1771238040-115","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/dbea91a5-de28-4f5d-bb36-80e99ccdf7bc"
"1771238040-116","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/dbea91a5-de28-4f5d-bb36-80e99ccdf7bc"
"1771238040-117","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-4454743"
"1771238040-118","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905"
"1771238040-119","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3405018"
"1771238040-120","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3371486"
"1771238040-121","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/caille-3360468"
"1771238040-122","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/caille-3679001"
"1771238040-123","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-de-chair-4327166"
"1771238040-124","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/poussin-caille-3576048"
"1771238040-125","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/caille-3319937"
"1771238040-126","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/cailles-et-ufs-de-caille-5514762"
"1771238040-127","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/caille-5001807"
"1771238040-128","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/cailles-1376905","Cailles","1 500 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/caille-5182728"
"1771238043-129","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/54a8cb84-c617-4403-b05b-9372a880a126"
"1771238043-130","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/54a8cb84-c617-4403-b05b-9372a880a126"
"1771238043-131","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4141464"
"1771238043-132","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-3773129"
"1771238043-133","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-3119376"
"1771238043-134","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1441558"
"1771238043-135","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395711"
"1771238043-136","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598"
"1771238043-137","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968"
"1771238043-138","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654"
"1771238043-139","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/couple-perruches-ondulees-3116528"
"1771238043-140","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/couple-perruche-arc-en-ciel-3092218"
"1771238043-141","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4846061"
"1771238043-142","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4846053"
"1771238047-143","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/profil/b17b6d4d-bfae-4b1c-a83c-63f01c9a9b28"
"1771238047-144","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/profil/b17b6d4d-bfae-4b1c-a83c-63f01c9a9b28"
"1771238047-145","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-3773129"
"1771238047-146","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-3119376"
"1771238047-147","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1441558"
"1771238047-148","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395711"
"1771238047-149","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968"
"1771238047-150","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1453837"
"1771238047-151","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/paire-de-perruches-ondulees-4679396"
"1771238047-152","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-5716215"
"1771238050-153","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/5a601bac-2308-4fd8-801a-ad234670e81a"
"1771238050-154","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/profil/5a601bac-2308-4fd8-801a-ad234670e81a"
"1771238050-155","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4141464"
"1771238050-156","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-3773129"
"1771238050-157","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-3119376"
"1771238050-158","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1441558"
"1771238050-159","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395711"
"1771238050-160","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598"
"1771238050-161","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-1393968"
"1771238050-162","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1389654"
"1771238050-163","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/couple-perruches-ondulees-3116528"
"1771238050-164","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/couple-perruche-arc-en-ciel-3092218"
"1771238050-165","https://sn.coinafrique.com/categorie/autres-animaux?page=6","https://sn.coinafrique.com/annonce/autres-animaux/perruches-1395598","Perroquet","20 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/autres-animaux/perruche-ondulee-4846061"
