web_scraper_order,web_scraper_start_url,chiens,nom,prix,adresse,adress,image
"1771237715-2895","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-5377145"
"1771237715-2896","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-5002622"
"1771237715-2897","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4683644"
"1771237715-2898","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-4557442"
"1771237715-2899","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-4405536"
"1771237715-2900","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4165184"
"1771237715-2901","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4149942"
"1771237715-2902","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-mal-bichon-4134271"
"1771237715-2903","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404","Chiot Bichon Maltais","120 000 CFA","Thies, Sénégal","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-bichon-4117078"
"1771237718-2904","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chien-bichon-maltais-male-3412462","","","Thies, Sénégal","","https://sn.coinafrique.com/profil/5bf1ac08-5062-4350-8b36-2e504a5cb5d8"
"1771237718-2905","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chien-bichon-maltais-male-3412462","","","Thies, Sénégal","","https://sn.coinafrique.com/profil/5bf1ac08-5062-4350-8b36-2e504a5cb5d8"
"1771237720-2906","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiots-3423235","Chiot Bichon Maltais","300 000 CFA","Thies, Sénégal","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/profil/fce9c902-c323-4600-ba90-60a49f02f2de"
"1771237720-2907","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiots-3423235","Chiot Bichon Maltais","300 000 CFA","Thies, Sénégal","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/profil/fce9c902-c323-4600-ba90-60a49f02f2de"
"1771237720-2908","https://sn.coinafrique.com/categorie/chiens?page=8","https://sn.coinafrique.com/annonce/chiens/chiots-3423235","Chiot Bichon Maltais","300 000 CFA","Thies, Sénégal","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4993670"
